frame,time,Head_x,Head_y,Head_z,Neck_x,Neck_y,Neck_z,Spine_x,Spine_y,Spine_z,Spine1_x,Spine1_y,Spine1_z,Spine2_x,Spine2_y,Spine2_z,Spine3_x,Spine3_y,Spine3_z,Hips_x,Hips_y,Hips_z,LeftShoulder_x,LeftShoulder_y,LeftShoulder_z,LeftArm_x,LeftArm_y,LeftArm_z,LeftForeArm_x,LeftForeArm_y,LeftForeArm_z,LeftHand_x,LeftHand_y,LeftHand_z,LeftHandThumb_x,LeftHandThumb_y,LeftHandThumb_z,LeftHandIndex_x,LeftHandIndex_y,LeftHandIndex_z,LeftHandMiddle_x,LeftHandMiddle_y,LeftHandMiddle_z,LeftHandRing_x,LeftHandRing_y,LeftHandRing_z,LeftHandPinky_x,LeftHandPinky_y,LeftHandPinky_z,RightShoulder_x,RightShoulder_y,RightShoulder_z,RightArm_x,RightArm_y,RightArm_z,RightForeArm_x,RightForeArm_y,RightForeArm_z,RightHand_x,RightHand_y,RightHand_z,RightHandThumb_x,RightHandThumb_y,RightHandThumb_z,RightHandIndex_x,RightHandIndex_y,RightHandIndex_z,RightHandMiddle_x,RightHandMiddle_y,RightHandMiddle_z,RightHandRing_x,RightHandRing_y,RightHandRing_z,RightHandPinky_x,RightHandPinky_y,RightHandPinky_z,LeftUpLeg_x,LeftUpLeg_y,LeftUpLeg_z,LeftLeg_x,LeftLeg_y,LeftLeg_z,LeftFoot_x,LeftFoot_y,LeftFoot_z,LeftToeBase_x,LeftToeBase_y,LeftToeBase_z,RightUpLeg_x,RightUpLeg_y,RightUpLeg_z,RightLeg_x,RightLeg_y,RightLeg_z,RightFoot_x,RightFoot_y,RightFoot_z,RightToeBase_x,RightToeBase_y,RightToeBase_z
2090,17.416667,-293.5372508521541,527.5572161573627,-81.02110433065675,-233.88618823988847,408.3410060210539,-49.638593657484805,-26.54594639186498,61.54641962614693,-2.0198276354491096,-128.5454234337028,226.50251321847708,-16.996878838991886,-128.5454234337028,226.50251321847708,-16.996878838991886,-128.5454234337028,226.50251321847708,-16.996878838991886,93.7216979112005,867.6006949056766,791.3253400226647,-223.96935827109067,356.48354565201385,-7.763982785190707,-307.1342301414138,323.6410386278719,102.75284755818647,-511.662064914425,136.9814497610847,157.03022033960502,-712.7321944441208,-5.517825279319852,34.519075426156796,-690.1176886533653,-4.7804570544619605,-2.822402346994007,-731.708690099075,-28.419049651877994,-47.52873532392031,-738.1078667500165,-43.159811943931985,-33.7811648187345,-742.86634726532,-55.277328011892166,-16.73528184017235,-747.67951499335,-67.52089459475222,0.42811672622092023,-186.68823695644318,366.35145210920336,-73.0988081421647,-123.91735158809794,353.78766149356454,-200.01143016067743,-61.91428997171259,155.06337675451059,-390.39351207860716,-336.30440356997076,165.69053599225455,-375.7808094428716,-337.42324833162445,189.06941860360018,-338.9636175526877,-396.0220700267146,175.8530167278078,-313.02093709871554,-393.7029842988279,155.48970383782395,-318.1451312317662,-388.27877587629007,136.42801556593827,-326.2863740341622,-382.8347281177671,117.19224247722553,-334.4714419868656,-27.724338483934545,-8.985758315248532,90.55851059282759,-98.33894426663875,-414.5924207508448,190.90852882518345,-8.182108174843906,-824.0063051037829,346.92104362092425,-149.85608769016397,-877.561531646674,311.61076513763317,27.72433752647497,8.985746205631544,-90.55850427892493,13.017225693470571,-372.33469829001274,-274.8212961041736,52.62270319478496,-779.399934542707,-455.98065081064436,-70.87209904968353,-847.3351556248113,-521.7101460847302
2091,17.425,-293.1620186598592,527.07938266736,-81.40894589253702,-233.76584803377517,407.81502878946833,-49.94493371253604,-26.437999730978845,61.366049221717056,-2.0204902127811937,-128.39803237019632,226.0955660409693,-17.05671010304771,-128.39803237019632,226.0955660409693,-17.05671010304771,-128.39803237019632,226.0955660409693,-17.05671010304771,93.70391050753605,866.8775497183433,791.4872418266247,-223.78160299275305,356.115745493508,-7.958090789675117,-306.8113858057082,323.63112639516953,102.76588941824184,-511.5593530159715,137.29829839084442,157.33607312812762,-712.7876133281788,-5.0472831770706374,34.90638225403368,-690.2159724865762,-4.365132783181848,-2.4620493787476976,-731.8772126923398,-28.01661065477918,-47.09607939090847,-738.2717919176735,-42.73851793168926,-33.32621144565651,-743.0198202714787,-54.835121698267855,-16.262597682831625,-747.8224816918228,-67.05760850410634,0.9187383115411609,-186.65475668000497,365.79660431717207,-73.40838732823781,-124.7549523219288,352.5873927979204,-200.67935001273912,-64.01970201520969,151.65238966760552,-389.11721352526496,-338.50682486140096,156.37138309903764,-374.4170369302325,-340.4929314506604,179.8394503055979,-337.7050487643219,-399.03344365393934,165.47254260605587,-312.3115344838556,-396.2301910621263,145.1517500017909,-317.33297925261695,-390.3212492137252,126.18764695395785,-325.3445321389369,-384.38833381796803,107.04982741965972,-333.39903383610135,-27.696578182056463,-8.950116641376267,90.57053990546557,-99.27294870941506,-414.43239099223604,190.7341508220133,-8.15311005765382,-823.5643452703416,346.92170287810296,-149.84282204669609,-876.9543002355649,311.4252995933415,27.69657800881317,8.950107446847609,-90.57053224773276,12.258191811104652,-372.176324854059,-275.1708600508548,52.64617908299293,-779.1636111635923,-456.32924804806464,-70.98928504098626,-846.9194335339059,-521.9790985003772
2092,17.433333,-292.7552638861724,526.5466524717453,-81.82147994735465,-233.63077504945403,407.2614094291689,-50.21718625663007,-26.3223314913213,61.17991645212403,-2.0167396366777455,-128.2381269722135,225.676925724833,-17.099302922448548,-128.2381269722135,225.676925724833,-17.099302922448548,-128.2381269722135,225.676925724833,-17.099302922448548,93.69456400601916,866.0593903627123,791.6683643774059,-223.57816833044058,355.73742277606567,-8.12075257523009,-306.4615193721254,323.60246826491544,102.81480865045553,-511.4391906261701,137.59256487761968,157.62477650177655,-712.8639441525664,-4.568264994800268,35.30398122062796,-690.3321172152555,-3.946564176151565,-2.0895120781190024,-732.0571371160852,-27.624628638659296,-46.649811380037434,-738.4466325153036,-42.32550464843373,-32.855176281682276,-743.1842945464682,-54.39817807587879,-15.771779147096456,-747.9765338533362,-66.59654581791293,1.4295675473485383,-186.62084379314,365.2267582286228,-73.69467098031114,-125.70717802968196,351.39317402580787,-201.37096062542463,-66.7899336006456,148.12737293108933,-387.84773921888916,-341.2184259567565,146.2241508183045,-372.7344667145487,-344.1913989634732,169.62116103895258,-336.0580997315454,-402.60617060748973,153.809900258212,-311.3295411019516,-399.24281202755003,133.57369415305516,-316.3109297800057,-392.777259334086,114.77061271697818,-324.2471760312519,-386.2829491890608,95.79453288266907,-332.2260240110443,-27.665640892626445,-8.916877224087184,90.58327707931399,-100.38506803872113,-414.2546405912715,190.49908519146567,-8.126129373187348,-823.0458747985599,346.90418782479685,-149.83248027103676,-876.2575740223145,311.2075648771721,27.665641517242463,8.916873427308467,-90.58327029510824,11.302370338019117,-371.9763522268049,-275.5804605927506,52.660404188206556,-778.8787069249603,-456.7069256085952,-71.12973480658871,-846.4346099222207,-522.2708050303206
2093,17.441667,-292.33429183725804,525.9718918932078,-82.26438225653817,-233.4939689279352,406.6907921054452,-50.46074748373745,-26.20292730767712,60.99292527102703,-2.0086947117050236,-128.0743800907359,225.2556258552642,-17.126382573876413,-128.0743800907359,225.2556258552642,-17.126382573876413,-128.0743800907359,225.2556258552642,-17.126382573876413,93.70433011260769,865.1468654206349,791.861824208801,-223.37027848164655,355.355971291439,-8.25652103542177,-306.10033751968035,323.5636722888304,102.89203291096742,-511.3124997642936,137.8678231694047,157.89005876014494,-712.9588215461164,-4.096064708514678,35.70589504173421,-690.4599744623199,-3.542530154941291,-1.7084967341001538,-732.2377527382071,-27.263956875412003,-46.19624578123479,-738.6230445214176,-41.940695820494355,-32.374039817751836,-743.352128218987,-53.98526582438079,-15.26848241825239,-748.1357467429228,-66.15531201574929,1.9552721707157832,-186.59611820601287,364.6498275105613,-73.96103440402797,-126.77781504127691,350.2204400741592,-202.0849506842608,-70.25905542556808,144.52302014398103,-386.59177638179835,-344.4140086498628,135.3064042718501,-370.6756469971886,-348.4753796304526,158.4307679607627,-333.94864427942866,-406.6609197967211,140.85507143868836,-309.99260335018175,-402.6610513715585,120.75649663726361,-315.01277625962194,-395.56959433828047,102.19159926170272,-322.9441493370701,-388.44394049195523,83.45487026547224,-330.9184459037655,-27.631505803790304,-8.886974624903592,90.59664148239915,-101.67667670626743,-414.0577725562446,190.20491291195603,-8.11070952400964,-822.4489015950937,346.87242424091477,-149.83497774018406,-875.4707913287284,310.9655041548301,27.631506936691625,8.88697743492536,-90.59663550130344,10.163962837434466,-371.7355589885593,-276.0450097357004,52.66105345072693,-778.5463999246106,-457.1097549250467,-71.30180168244874,-845.8783955181582,-522.5768361351672
2094,17.45,-291.92816632122816,525.369965933885,-82.73918756765426,-233.37831315877423,406.11172942550934,-50.68617580083202,-26.084994250698124,60.8102738530969,-1.9971528832990275,-127.92117691021625,224.83898902938577,-17.14175272885481,-127.92117691021625,224.83898902938577,-17.14175272885481,-127.92117691021625,224.83898902938577,-17.14175272885481,93.75112248414541,864.1396045658971,792.0523590987809,-223.17681200207488,354.9757587243423,-8.373833310483057,-305.7496714241945,323.52253899187014,102.98787862134036,-511.195800356355,138.1291088935149,158.13324112838018,-713.0748349598423,-3.646342284842066,36.11475376978996,-690.6010309426694,-3.170311155941833,-1.3157151957214908,-732.4205770807205,-26.950078661849233,-45.73300842236971,-738.8037376047603,-41.599075722312406,-31.880467803059485,-743.5271684499337,-53.61091690902941,-14.750390919678885,-748.3051184216545,-65.7479863322369,2.4981497891859368,-186.5984926693512,364.06997864586435,-74.21519082540385,-127.97566861633118,349.06712165297,-202.82125880171367,-74.4298349309598,140.84128082901012,-385.3245198176372,-348.03379837424575,123.60680695854904,-368.24125823267565,-353.2685465445752,146.24548176280356,-331.38097579666953,-411.0900904087689,126.59204171944262,-308.2977503396048,-406.37968534938375,106.69149991897697,-313.4341846359969,-398.5978457881003,88.44889400171496,-321.43008148123766,-390.7757355548214,70.0361402240528,-329.4698856181968,-27.59515388053446,-8.861302047354156,90.61024782742516,-103.1498629248916,-413.83839000972023,189.86020408881933,-8.124902906009805,-821.769696581229,346.8409282543147,-149.86879071217874,-874.5911578237676,310.71703155987814,27.595155267829625,8.861309840014657,-90.61023991614297,8.872805176502675,-371.45743033694646,-276.55473856778787,52.638319593621766,-778.1712263112775,-457.53246583489016,-71.52164893035538,-845.2500436529679,-522.8848198353497
2095,17.458333,-291.56334371655356,524.7518498544998,-83.24733162740343,-233.30501340026808,405.52695131872144,-50.90945222373077,-25.972799491679567,60.63477747239081,-1.9831810799401093,-127.79162035057217,224.42895471463586,-17.151490644232126,-127.79162035057217,224.42895471463586,-17.151490644232126,-127.79162035057217,224.42895471463586,-17.151490644232126,93.84826059479803,863.0410527776663,792.226255242505,-223.01462696981045,354.59642314805075,-8.485389002617387,-305.4267484279785,323.4838085594122,103.09076521702954,-511.1011966391281,138.38029218954694,158.35941851027562,-713.2142659837659,-3.230170260282635,36.53695126931139,-690.7590384427689,-2.839628754878571,-0.9056252862461717,-732.6122097878504,-26.688113547690463,-45.25433124249333,-738.9953990609874,-41.30634168483574,-31.369364457980822,-743.7159404521154,-53.28167557016399,-14.212980173066848,-748.491012283845,-65.38197104742903,3.062147691611629,-186.64474296706987,363.4847594304478,-74.46984333789806,-129.3079528762024,347.9121817907084,-203.583082543386,-79.27606990399148,137.055241873919,-384.000311911023,-351.98278498415084,111.05175176397455,-365.4957293786227,-358.45962619596565,133.00969469650786,-328.44161207109744,-415.75816144017256,111.0043356410331,-306.3211617420497,-410.26933335509955,91.36544622333054,-311.63385535337846,-401.7404609849782,73.52898943730179,-319.7471416301926,-393.16466461275644,55.52461813427776,-327.9058358423982,-27.557330256101388,-8.840172221699953,90.62383450221895,-104.80045358043571,-413.5929963027295,189.47581365983555,-8.18296715181501,-821.0057506714707,346.8244968489813,-149.94815769609687,-873.617744065405,310.47944033202117,27.55733179814758,8.840179960324177,-90.62382054896355,7.458110020912512,-371.14587851031524,-277.1001949793635,52.58336398750568,-777.7577912728389,-457.97054440814946,-71.80170105142251,-844.5528937284582,-523.184223730945
2096,17.466667,-291.252201106523,524.1230484731625,-83.79460741171987,-233.28303703609157,404.93284974506844,-51.15166339642629,-25.86773822453973,60.464683837476606,-1.9678755455016446,-127.69042042080582,224.01978719048657,-17.16405010447596,-127.69042042080582,224.01978719048657,-17.16405010447596,-127.69042042080582,224.01978719048657,-17.16405010447596,93.99554888100872,861.8617296374916,792.3795748956503,-222.88910390972617,354.2122831662857,-8.60801877196849,-305.13528275461954,323.44734921360936,103.18657138400982,-511.0277162016349,138.62072766856704,158.570684310221,-713.3709072724383,-2.8553150270470713,36.97428040142081,-690.9305586752116,-2.55474976036046,-0.4780359815325915,-732.81261258924,-26.477945899657897,-44.75915996979711,-739.1970087776084,-41.06366891486246,-30.840612230171857,-743.9161945311866,-53.00032606608448,-13.656939284652802,-748.6899365327006,-65.06167351566847,3.6457618583703453,-186.74080134541697,362.88402198068616,-74.7424486924221,-130.77451222537212,346.72051294026863,-204.37894338325924,-84.75470718707015,133.12556170153823,-382.5733189703418,-356.13850928712964,97.54289374577522,-362.53533657775085,-363.90487146497844,118.66062219033924,-325.2576133694695,-420.50248218375316,94.0903761249309,-304.16989635825274,-414.1780178189015,74.7767523305115,-309.693442791546,-404.8573899884504,57.4249208275037,-317.9533080157328,-395.482698550181,39.90795997770283,-326.2603823030086,-27.517660461153717,-8.822711031808144,90.63759432157858,-106.61116959958756,-413.319900326288,189.06021006456683,-8.285283174147306,-820.1589112240426,346.8287485093121,-150.07283547688195,-872.5553043915567,310.2602922276662,27.517662027471836,8.82271302156547,-90.63757104972512,5.933995246157706,-370.80342825160017,-277.67632642968795,52.49530853157093,-777.3082683491498,-458.4207528243436,-72.14005125812585,-843.794938844642,-523.4706335959512
2097,17.475,-290.9929407154094,523.4871901955079,-84.39051308986566,-233.30789013609416,404.323516854967,-51.43538980691245,-25.76839155011985,60.29451370789468,-1.9524056291030174,-127.6129494879233,223.60059296994942,-17.189055406837305,-127.6129494879233,223.60059296994942,-17.189055406837305,-127.6129494879233,223.60059296994942,-17.189055406837305,94.180579230956,860.6185781338745,792.5182111239767,-222.79290922679706,353.81495246866785,-8.759784907182011,-304.86547481906166,323.40879129256984,103.26005410827835,-510.9614470703738,138.84452419795028,158.76246414143498,-713.5288776491363,-2.5291806940059267,37.4207301441187,-691.1025026505495,-2.320182451334289,-0.04057357402032086,-733.0115989722428,-26.32183511736766,-44.25356827854674,-739.3970863005666,-40.87434040470756,-30.30079938223834,-744.1149666753847,-52.77137258381575,-13.08931998607767,-748.8874293179372,-64.7928246818574,4.241472682990366,-186.880115920199,362.2535913620867,-75.05192357805782,-132.36888365139814,345.45380488699686,-205.2212313779691,-90.82437120081283,129.01915105677114,-381.01034171382537,-360.36701509822217,83.004314653545,-359.4402021434307,-369.44428520408235,103.15889826225313,-321.9373899860089,-425.1481665856886,75.87799379985596,-301.9258905808481,-417.94478179232124,56.95193293957163,-307.67106715362024,-407.8026019642241,40.15624437742274,-316.08496604898403,-397.5988514065539,23.19874865999497,-324.54797008367495,-27.475024799873257,-8.80684655073147,90.652063873029,-108.55139361544039,-413.0198669709756,188.61801233487125,-8.419234984729416,-819.2364387624431,346.84863333466507,-150.2291961374615,-871.4151689934429,310.0565129658163,27.475026054667172,8.806840343190125,-90.65203143375489,4.2998922430587845,-370.4313591462254,-278.282094791546,52.3829421369035,-776.8227066924478,-458.8799042965428,-72.51971107492264,-842.9867204219386,-523.7453043234689
2098,17.483333,-290.77764530006664,522.850781643028,-85.04376816240912,-233.36850693859384,403.69598240725077,-51.779923460567844,-25.672249687395066,60.11825392994784,-1.938102221779851,-127.55020716544514,223.16097109827092,-17.235344576971116,-127.55020716544514,223.16097109827092,-17.235344576971116,-127.55020716544514,223.16097109827092,-17.235344576971116,94.38717922348346,859.3313696892425,792.6513855072418,-222.71250968426796,353.3977201633254,-8.956107743256846,-304.60160279720816,323.3626430361666,103.29757867923959,-510.8834192772481,139.04367396803667,158.9252096447105,-713.6694637701579,-2.2591761207363166,37.86659685748138,-691.2582346496456,-2.1433005860732925,0.39585752388416784,-733.1948617466794,-26.22744971292101,-43.74605176807128,-739.5804714786141,-40.74600830192038,-29.758050037597645,-744.2960824127438,-52.60244432896093,-12.517978583340039,-749.0662936313831,-64.58302418802407,4.841695388582484,-187.04981499690592,361.58138971729784,-75.41433159945807,-134.08407858614822,344.08101252551717,-206.12202466980733,-97.45882436630444,124.7186416520888,-379.28764231259737,-364.5380236620974,67.41267508318174,-356.24572641625474,-374.92493214432034,86.50745493525363,-318.53653172904023,-429.53232718449124,56.42911077226006,-299.6249369810912,-421.4205930205518,37.95203123042826,-305.58523403108063,-410.4414620001623,21.77846939550041,-314.14489698189186,-399.39300184872695,5.446944653770584,-322.75550607755156,-27.428711315959177,-8.789996250915722,90.66770576500392,-110.58374954134842,-412.6955076705765,188.15142491338614,-8.568370477685903,-818.2496095193967,346.8737663270505,-150.39977730992734,-870.2132774346495,309.8603953862743,27.428711849564763,8.789983737562435,-90.66766925378346,2.5517101902089383,-370.0311235973723,-278.9167344987623,52.259972707075896,-776.3013541407499,-459.3428057555051,-72.91732983549342,-842.1384305288157,-524.0109789254018
2099,17.491667,-290.5998572197792,522.2255124606309,-85.75831008486284,-233.4549236339189,403.05268520308965,-52.19836427787541,-25.577366877695884,59.93198941782536,-1.9263314491789685,-127.4944225834505,222.69497975733043,-17.309216352679556,-127.4944225834505,222.69497975733043,-17.309216352679556,-127.4944225834505,222.69497975733043,-17.309216352679556,94.60308614609286,858.0186711224538,792.7847681845221,-222.63558765761434,352.9581400683733,-9.207318334780842,-304.3301955906868,323.30568692678474,103.28924816775722,-510.7783060523113,139.2128289289443,159.0491532512859,-713.7788204566905,-2.0508699464202786,38.305026814485146,-691.3849346652315,-2.0327097793311992,0.8238283239492008,-733.3512374493616,-26.205642473178454,-43.24117427980724,-739.7358918519278,-40.688412295020754,-29.21575726514814,-744.4480226842602,-52.50197874870804,-11.945376622284893,-749.2147601616276,-64.439392866797,5.444911872462225,-187.23789986839822,360.8611436966118,-75.84017413896856,-135.91688300478268,342.58271226533236,-207.08910806866172,-104.64905009324549,120.22353821582367,-377.38297674967487,-368.5337216896911,50.80677233321578,-352.9514306549536,-380.2148274920242,68.75805287730438,-315.06611573188616,-433.5183671682453,35.84019064059655,-297.27339498860977,-424.4803274866807,17.873858241394377,-303.43232293090944,-412.6603127879128,2.385518471002568,-312.12003543714974,-400.7630546199164,-13.256419288381487,-320.86039385593654,-27.379186023327307,-8.769966855925547,90.6845872570894,-112.67252732313216,-412.3501531356751,187.66259102614504,-8.72101419046264,-817.2110677606787,346.8949956053898,-150.572214579665,-868.9670001493638,309.6666346551941,27.37918566487823,8.769952615606844,-90.68455548753526,0.6914863495703369,-369.60549054743814,-279.5762680861775,52.13816333027029,-775.746856083759,-459.8005194962861,-73.313672225028,-841.2581954787889,-524.2672654164616
2100,17.5,-290.45670768961406,521.6274203276499,-86.53204546132062,-233.56144781266875,402.4004503217343,-52.697246308957375,-25.48300927343744,59.73430677343978,-1.9182080944943736,-127.44154827057103,222.20121748172517,-17.41318507007264,-127.44154827057103,222.20121748172517,-17.41318507007264,-127.44154827057103,222.20121748172517,-17.41318507007264,94.82271092469946,856.6953513173131,792.9177985087172,-222.55444759212747,352.4974914457703,-9.518209504493093,-304.044213101728,323.23853593491276,103.22939423144432,-510.6389585662181,139.35228861310526,159.12823364751236,-713.8509755157729,-1.9068015998339487,38.73551069165021,-691.4765951978304,-1.9949837765107998,1.2428942153258833,-733.4752749462623,-26.265951180699048,-42.73713793646475,-739.8582767001537,-40.709616662798894,-28.67080840752348,-744.5660330573697,-52.4763112956931,-11.367340037619313,-749.3283883514794,-64.36652362118245,6.056372739216902,-187.43619348910477,360.09206577268384,-76.33370776601168,-137.86387549176305,340.9511462016518,-208.12300616768488,-112.39588742808107,115.55339370518581,-375.2761961303394,-372.2500671693185,33.288927327217685,-349.56049700848166,-385.1976164862907,50.01536430573062,-311.5321358877368,-436.9893769170535,14.249396280380981,-294.88011384277223,-427.0174385051887,-3.143452984292508,-301.2187583059681,-414.3627382108356,-17.884587785355944,-310.01428813776334,-401.6228106214435,-32.77442375427715,-318.864002135542,-27.328109296761255,-8.745634993525288,90.70231313046625,-114.79056044633293,-411.9868440732222,187.15463414801343,-8.87317128534223,-816.1318366087515,346.90792053926276,-150.74218893738995,-867.6919412307409,309.47571062560377,27.328108304668135,8.745624495832562,-90.70229475094614,-1.271410074395375,-369.1581340327026,-280.25303065352807,52.02316028905737,-775.164293946494,-460.2403606807587,-73.69916570409121,-840.351627431837,-524.508439016169
2101,17.508333,-290.3469790410644,521.0738582706306,-87.35893497074193,-233.68586513961597,401.7477118916738,-53.27923368956131,-25.389783021441588,59.52540566200979,-1.9144682311294718,-127.39123345397101,221.68109241772623,-17.54611269357148,-127.39123345397101,221.68109241772623,-17.54611269357148,-127.39123345397101,221.68109241772623,-17.54611269357148,95.04634873258817,855.372340936075,793.0454899480544,-222.46631398425438,352.0189306664869,-9.890389730901505,-303.74404351010014,323.16508987071984,103.11411120797128,-510.4665734160569,139.46739111361236,159.160479126157,-713.886579673211,-1.8278339810513544,39.16280588834311,-691.5332914771211,-2.0326431628222092,1.6581949040526078,-733.566241489295,-26.41312032862135,-42.228244574496465,-739.9470374565101,-40.8137219868379,-28.116942399360703,-744.6497304314619,-52.528738588976,-10.777149850516048,-749.4069989962894,-64.36690553540978,6.683263584888195,-187.6395079949,359.2767526508939,-76.89480464840891,-139.90652724253337,339.1911581236042,-209.21525012581276,-120.69035884048401,110.75434854424333,-372.95466728430256,-375.58354004068906,15.020704820143514,-346.1222883804992,-389.7484923316034,30.442378318837157,-307.9790103469123,-439.8255840167596,-8.147907362537609,-292.48152259524915,-428.92490343170994,-24.905748097595996,-298.98466612852667,-415.454201112383,-38.84067410236403,-307.87185721240866,-401.8903262104815,-52.918876594588454,-316.81464124190575,-27.278102488952484,-8.717230564010507,90.7200744683567,-116.92423517682417,-411.60766414286263,186.6301672986739,-9.026989494680869,-815.018383134623,346.9125407021785,-150.9115999720697,-866.3993504097382,309.292901016687,27.278101513977923,8.717228476076205,-90.72007379663215,-3.3265636871383855,-368.6913959657184,-280.93865762442084,51.913762221703834,-774.5582812758548,-460.64897184688533,-74.07389468300747,-839.4220408891888,-524.7246821764622
2102,17.516667,-290.2694992284732,520.5807837182375,-88.23439264077109,-233.8283672894891,401.10234009499356,-53.95024908977345,-25.300098355471206,59.30667453734988,-1.9158016610158835,-127.34673123652742,221.13826326894883,-17.70605292760754,-127.34673123652742,221.13826326894883,-17.70605292760754,-127.34673123652742,221.13826326894883,-17.70605292760754,95.27964099835214,854.0574847145817,793.1621229521404,-222.37378915924137,351.52670648518824,-10.328770866674546,-303.43800896433305,323.0912866396688,102.93463655855814,-510.2691860220584,139.565961258222,159.14447019177774,-713.8916625741306,-1.8152601112655882,39.59339126861315,-691.5608760939524,-2.143732042428858,2.076318201195445,-733.6281712134229,-26.645846147741047,-41.70916863847795,-740.0053145895349,-41.000501760570074,-27.54956042779186,-744.7015491273753,-52.66015372753593,-10.170799939316947,-749.4523168319786,-64.44256397069366,7.328992417262655,-187.84441031567303,358.4198492084506,-77.52470812479675,-141.98911213608187,337.32500008864207,-210.34964234133992,-129.4792197796642,105.90097214690249,-370.4115569013741,-378.3984957390693,-3.792827942428878,-342.74196121924626,-393.7014209658039,10.26468108123569,-304.5060954112791,-441.88193107770905,-31.080469030315435,-290.1421209780365,-430.07516948980117,-47.15088140993674,-296.7968616202072,-415.8235715933533,-60.23254091502473,-305.76392092543387,-401.47104464658844,-73.45159998290958,-314.7878715456076,-27.23283554124346,-8.686148208369499,90.73664261077951,-119.07813535735619,-411.21308496008714,186.08764939932752,-9.18914930067734,-813.8696426469048,346.91074042945206,-151.08656256899707,-865.0939440761827,309.12536553230865,27.232835342652216,8.686155697374737,-90.73665790066029,-5.473287924080488,-368.20289118033713,-281.62922560991206,51.802029206736464,-773.9279794510411,-461.0179477887547,-74.44602567843542,-838.4705266848692,-524.9053321979688
2103,17.525,-290.22473896567556,520.1607825745962,-89.16049143076447,-233.9934058142414,400.4696793945373,-54.7273645039836,-25.21879123468729,59.08091086342398,-1.9235132931864265,-127.31602043966467,220.5787088689278,-17.894790694927636,-127.31602043966467,220.5787088689278,-17.894790694927636,-127.31602043966467,220.5787088689278,-17.894790694927636,95.53410320640725,852.7570226809801,793.2636298175264,-222.28698430630777,351.02560583690166,-10.848707753842945,-303.1425660136299,323.0238681701419,102.67138253320451,-510.0602325576117,139.65621849189768,159.07646622955232,-713.877983932223,-1.870210160134062,40.032467946617004,-691.5719902286127,-2.3216516542567143,2.5018842459653046,-733.6716585123934,-26.957074817691733,-41.17737368710953,-740.0415334911895,-41.26554749391357,-26.96786196294375,-744.728003185103,-52.86900453759421,-9.548914667147091,-749.4689332736355,-64.59482818377633,7.99149273673623,-188.05098135557995,357.5266757969248,-78.2331300218316,-144.0088092408165,335.3941576639752,-211.50784384110023,-138.62422819006227,101.0865955245533,-367.64245802328776,-380.49455401481765,-22.916704111388462,-339.5453765068667,-396.83023181387637,-10.221116597787212,-301.24379560898535,-442.98619516709834,-54.180492404472645,-287.9269570831512,-430.3178607422424,-69.53460643762193,-294.7100593171426,-415.33875324369694,-81.74470908247227,-303.7391887377823,-400.2513384549561,-94.08608731759398,-312.8263074614492,-27.19705557581806,-8.654208378743826,90.75042862894321,-121.27292149210436,-410.8019188480537,185.5199370154135,-9.370695775396001,-812.677564760407,346.9045184040051,-151.27726100394727,-863.7743882148413,308.98041875973075,27.197056553693663,8.65422089654714,-90.75045360076889,-7.724922316048838,-367.68456116880895,-282.32800329807037,51.67380681892074,-773.2650170365804,-461.34806933883885,-74.83043053986755,-837.4968613436162,-525.0416770672165
2104,17.533333,-290.21802063117036,519.8186446016432,-90.14339687439768,-234.19422643427515,399.8485596312655,-55.63664239020216,-25.152750288524963,58.85215109839541,-1.9398444240026158,-127.31319903522692,220.00894806085654,-18.11953355888095,-127.31319903522692,220.00894806085654,-18.11953355888095,-127.31319903522692,220.00894806085654,-18.11953355888095,95.82488266895638,851.4796432756847,793.3468309821894,-222.22573106018507,350.5183935430593,-11.474104845364925,-302.8796319707019,322.9686906504868,102.2994423102343,-509.8560989340609,139.74504524745578,158.95484610008697,-713.8611172017563,-1.9902000058786573,40.48302031468935,-691.58397762642,-2.5553439434638303,2.9367260562957984,-733.7124865446835,-27.33580599701801,-40.632325053849534,-740.0686536821955,-41.60078103932897,-26.373023464948425,-744.7394726362074,-53.150342391496594,-8.914088782376536,-749.4646284532173,-64.8219026584933,8.666734294516804,-188.26868457856264,356.6001630452656,-79.03828050552393,-145.8460262562944,333.4455419992896,-212.6764326834413,-147.87514002104467,96.40113448044572,-364.6578258788244,-381.61220210430747,-42.07397952363129,-336.6259491439447,-398.8703475229288,-30.630349534554377,-298.30704054364116,-442.9716723026578,-76.96679433263012,-285.8666311003136,-429.5096963775745,-91.61592563036358,-292.7262573780063,-413.87258492945455,-102.98402920733733,-301.77717014127023,-398.1203707193416,-114.47738553480883,-310.88672427743876,-27.17549307949662,-8.622546497431266,90.75991331063162,-123.52361228549404,-410.3737750659171,184.92105887973025,-9.585150730011264,-811.4376523868616,346.8970226963635,-151.49683490196549,-862.4413013401845,308.8661354608095,27.17549501856179,8.622555310738123,-90.75994055898484,-10.08986880881037,-367.1292168249797,-283.0398119826042,51.51261848104137,-772.5610516491602,-461.6473410713426,-75.24452940506384,-836.5045331781323,-525.1280538970317
